"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"4301","125","40","1","2024-01-23T11:17:16.000000","0.25","app","VIP"
"4302","8","33","4","2024-03-15T10:55:45.000000","0.06","web"," OK "
"4303","136","21","5","2024-01-13T13:19:03.000000","0.03","app","return?"
"4304","62","11","1","2024-01-03T16:14:06.000000","0.05","web","urgent"
"4305","55","25","4","2024-03-18T10:49:02.000000","0.24","web","urgent"
"4306","85","15","1","2024-03-27T12:52:46.000000","0.27","web","gift "
"4307","91","27","3","2024-01-21T09:01:07.000000","0.28","web","  "
"4308","179","34","5","2024-01-30T22:58:03.000000","0.09","web","Gift"
"4309","88","20","5","2024-02-15T06:51:56.000000","0.25","app","return?"
"4310","60","2","4","2024-02-17T08:02:55.000000","0.16","app","VIP"
"4311","155","23","4","2024-03-30T04:17:04.000000","","web","VIP"
"4312","109","35","2","2024-02-06T08:58:17.000000","0.16","store","VIP"
"4313","1","9","5","2024-01-02T02:13:27.000000","0.04","store"," OK "
"4314","127","39","4","2024-02-08T01:09:17.000000","","web","VIP"
"4315","101","15","5","2024-02-20T02:00:35.000000","0.29","web","  "
"4316","115","28","4","2024-02-16T12:28:55.000000","0.13","store","urgent"
"4317","37","29","1","2024-02-16T02:32:39.000000","0.11","web","VIP"
"4318","96","8","3","2024-03-24T00:51:06.000000","0.11","web"," OK "
"4319","130","2","4","2024-03-13T16:05:10.000000","0.11","store","  "
"4320","136","38","4","2024-01-23T15:41:18.000000","0.28","app","gift "
"4321","137","29","2","2024-02-01T23:24:29.000000","0.02","app"," OK "
"4322","200","26","1","2024-03-01T01:58:39.000000","0.04","store","Gift"
"4323","101","13","5","2024-02-06T22:20:14.000000","0.24","web"," OK "
"4324","86","5","5","2024-02-08T13:20:55.000000","0.16","app","return?"
"4325","109","11","5","2024-01-16T02:44:45.000000","0.04","app","VIP"
"4326","66","22","4","2024-01-23T21:26:09.000000","0.01","web","return?"
"4327","64","28","5","2024-03-07T16:09:39.000000","0.07","web","gift "
"4328","139","13","3","2024-03-16T20:43:52.000000","0.08","web","Gift"
"4329","63","9","4","2024-03-11T14:58:16.000000","0.0","app","return?"
"4330","150","10","3","2024-01-28T16:55:12.000000","0.06","app","Gift"
"4331","150","39","4","2024-01-13T07:11:33.000000","","store","Gift"
"4332","191","26","1","2024-01-15T08:56:25.000000","","web"," OK "
"4333","27","40","2","2024-02-05T09:52:02.000000","0.27","app","VIP"
"4334","73","1","2","2024-02-16T14:21:05.000000","0.12","web"," OK "
"4335","155","19","3","2024-03-21T08:40:29.000000","0.1","store"," OK "
"4336","86","19","5","2024-03-21T21:28:03.000000","","app","VIP"
"4337","132","17","1","2024-01-01T05:50:51.000000","0.23","app","VIP"
"4338","148","16","4","2024-03-04T16:19:48.000000","0.16","web","VIP"
"4339","177","4","5","2024-01-27T21:19:10.000000","0.08","web","return?"
"4340","46","2","4","2024-01-18T19:15:09.000000","0.1","web"," OK "
"4341","53","32","4","2024-02-19T22:53:28.000000","0.15","app","Gift"
"4342","95","18","1","2024-01-04T01:15:08.000000","0.16","web","VIP"
"4343","102","7","4","2024-01-31T01:38:33.000000","0.0","app","Gift"
"4344","182","14","2","2024-02-19T16:48:11.000000","0.29","web","VIP"
"4345","8","38","2","2024-01-25T11:37:03.000000","0.17","app","return?"
"4346","50","19","5","2024-02-23T09:43:38.000000","0.18","web","return?"
"4347","183","40","4","2024-02-11T09:40:51.000000","0.06","web","VIP"
"4348","123","7","5","2024-03-12T22:43:12.000000","0.23","app","VIP"
"4349","136","5","3","2024-01-17T08:05:23.000000","0.22","web","  "
"4350","50","23","2","2024-01-06T03:20:33.000000","0.03","web"," OK "
"4351","125","28","5","2024-02-17T15:59:25.000000","0.18","app","gift "
"4352","74","40","4","2024-01-24T02:53:34.000000","0.2","web","return?"
"4353","147","19","5","2024-03-04T14:27:47.000000","0.25","app","return?"
"4354","19","9","1","2024-01-09T09:29:52.000000","0.06","app","urgent"
"4355","57","22","3","2024-02-21T18:38:13.000000","","web","VIP"
"4356","129","13","5","2024-03-30T02:02:28.000000","0.14","web","Gift"
"4357","121","8","5","2024-01-09T09:06:58.000000","0.03","web","Gift"
"4358","169","4","4","2024-01-28T03:55:48.000000","0.03","web","  "
"4359","161","29","1","2024-03-16T23:55:21.000000","0.06","web","gift "
"4360","3","26","3","2024-02-18T00:29:58.000000","0.08","app","  "
"4361","19","7","1","2024-01-16T17:57:07.000000","","web"," OK "
"4362","71","23","5","2024-01-20T04:21:37.000000","0.22","store","Gift"
"4363","192","36","4","2024-03-09T19:59:38.000000","","app","VIP"
"4364","96","33","1","2024-03-18T11:31:59.000000","0.3","web","  "
"4365","179","19","4","2024-02-02T10:49:14.000000","0.05","app","VIP"
"4366","12","3","4","2024-02-12T15:28:44.000000","0.18","web","return?"
"4367","193","26","1","2024-03-11T10:45:52.000000","0.28","web","Gift"
"4368","13","21","1","2024-01-16T22:09:47.000000","0.25","store","urgent"
"4369","162","37","2","2024-01-19T13:32:58.000000","0.19","web","Gift"
"4370","176","23","1","2024-03-10T16:46:22.000000","","web","  "
"4371","59","30","3","2024-01-17T19:11:24.000000","0.04","store","urgent"
"4372","61","22","5","2024-03-10T08:57:11.000000","0.0","store","Gift"
"4373","117","22","1","2024-02-14T17:34:32.000000","0.13","app","urgent"
"4374","145","13","4","2024-03-30T02:28:24.000000","","app","Gift"
"4375","25","17","3","2024-01-03T23:08:30.000000","","app","return?"
"4376","48","12","5","2024-03-26T03:15:42.000000","0.07","app","Gift"
"4377","151","19","3","2024-01-21T06:38:32.000000","0.27","web","VIP"
"4378","162","39","4","2024-01-04T03:46:27.000000","0.26","app","gift "
"4379","31","14","5","2024-03-06T03:51:59.000000","0.25","app","gift "
"4380","178","19","1","2024-02-17T22:15:39.000000","0.21","web","  "
"4381","174","38","2","2024-03-16T08:44:53.000000","0.05","web"," OK "
"4382","174","7","2","2024-01-10T18:02:38.000000","0.01","web","Gift"
"4383","49","11","1","2024-01-08T06:29:46.000000","0.2","web"," OK "
"4384","134","20","4","2024-02-21T01:15:29.000000","0.19","web","urgent"
"4385","33","17","1","2024-03-20T09:17:16.000000","0.11","web","  "
"4386","40","14","2","2024-02-06T12:26:53.000000","0.14","store","urgent"
"4387","15","32","1","2024-03-12T18:38:13.000000","0.15","web","urgent"
"4388","99","20","4","2024-03-22T13:24:47.000000","0.07","web","  "
"4389","143","15","4","2024-03-19T06:31:05.000000","0.09","app","Gift"
"4390","40","20","3","2024-02-15T18:43:26.000000","0.13","web"," OK "
"4391","38","36","3","2024-03-03T20:36:20.000000","0.18","app","return?"
"4392","56","40","3","2024-02-17T07:26:19.000000","0.29","app","return?"
"4393","40","10","1","2024-03-01T16:10:14.000000","0.16","app","  "
"4394","167","2","2","2024-02-21T00:54:28.000000","0.22","web","gift "
"4395","34","2","5","2024-02-17T06:12:04.000000","0.24","web","VIP"
"4396","56","18","1","2024-02-09T07:30:21.000000","0.03","app","return?"
"4397","62","26","4","2024-02-28T18:01:13.000000","","web"," OK "
"4398","41","3","1","2024-03-08T14:22:27.000000","0.14","web"," OK "
"4399","189","21","1","2024-03-23T17:16:36.000000","0.17","web","Gift"
"4400","42","16","2","2024-02-25T04:34:25.000000","","app","Gift"
"4401","98","38","2","2024-01-10T01:07:39.000000","","app","return?"
"4402","114","25","2","2024-02-22T20:57:13.000000","0.29","app","gift "
"4403","53","17","5","2024-01-29T10:03:04.000000","0.0","app","VIP"
"4404","95","24","5","2024-01-03T09:54:59.000000","0.06","web","  "
"4405","35","6","4","2024-01-07T12:30:09.000000","","store","VIP"
"4406","97","20","1","2024-02-23T05:12:45.000000","0.23","app","return?"
"4407","4","14","5","2024-03-26T00:46:45.000000","0.18","web","  "
"4408","88","8","5","2024-02-15T12:02:02.000000","0.05","web","VIP"
"4409","73","16","1","2024-02-10T01:46:24.000000","0.24","web","urgent"
"4410","71","26","2","2024-01-08T23:30:24.000000","0.11","store","urgent"
"4411","23","24","4","2024-03-01T18:44:38.000000","","web","  "
"4412","200","39","1","2024-01-05T23:49:03.000000","0.12","web","return?"
"4413","6","11","1","2024-03-16T16:49:09.000000","0.16","store"," OK "
"4414","30","28","4","2024-03-14T11:26:11.000000","0.14","app","gift "
"4415","21","23","2","2024-03-30T04:33:37.000000","0.08","web","urgent"
"4416","196","35","3","2024-01-26T14:02:54.000000","0.13","app","return?"
"4417","64","37","4","2024-01-15T13:27:00.000000","0.27","app","gift "
"4418","87","29","3","2024-01-27T22:59:43.000000","0.15","web"," OK "
"4419","151","17","4","2024-03-12T22:56:50.000000","0.27","app"," OK "
"4420","11","22","1","2024-01-20T16:39:22.000000","","app","  "
"4421","14","27","1","2024-03-20T20:50:00.000000","0.23","app","urgent"
"4422","37","33","2","2024-01-14T21:02:34.000000","0.09","store"," OK "
"4423","136","10","2","2024-01-05T09:34:14.000000","0.24","app","urgent"
"4424","196","35","2","2024-01-20T17:48:44.000000","0.08","app","urgent"
"4425","125","33","4","2024-03-08T20:50:08.000000","0.01","app","Gift"
"4426","175","4","1","2024-02-24T04:55:26.000000","0.05","web","VIP"
"4427","177","11","1","2024-02-01T22:12:24.000000","0.01","web","return?"
"4428","56","10","2","2024-02-29T01:02:26.000000","","store","gift "
"4429","37","24","2","2024-02-28T08:58:08.000000","0.3","app","return?"
"4430","33","9","1","2024-02-19T22:11:50.000000","0.23","web","VIP"
"4431","159","13","1","2024-02-16T06:20:38.000000","0.03","web","urgent"
"4432","134","8","3","2024-01-10T03:13:32.000000","0.27","web","VIP"
"4433","173","3","1","2024-01-24T09:02:35.000000","0.22","web","urgent"
"4434","102","19","1","2024-02-17T11:49:33.000000","0.1","web","return?"
"4435","196","13","5","2024-01-13T04:04:41.000000","0.15","app","VIP"
"4436","179","21","1","2024-02-12T19:48:41.000000","0.2","web"," OK "
"4437","162","9","1","2024-01-11T12:36:21.000000","0.01","app","urgent"
"4438","161","12","1","2024-03-11T20:25:29.000000","0.15","store","gift "
"4439","25","36","3","2024-01-10T07:10:38.000000","","store","VIP"
"4440","149","33","4","2024-01-09T07:53:03.000000","0.06","app","gift "
"4441","190","11","4","2024-02-27T09:37:35.000000","0.13","web"," OK "
"4442","59","7","4","2024-01-20T20:20:57.000000","0.16","app","  "
"4443","163","39","1","2024-02-01T15:02:50.000000","","app","  "
"4444","71","28","2","2024-01-29T06:48:00.000000","0.29","web","return?"
"4445","43","20","4","2024-01-20T11:55:41.000000","0.25","store","urgent"
"4446","147","28","4","2024-03-09T13:26:56.000000","0.19","app"," OK "
"4447","34","9","2","2024-03-03T06:28:18.000000","0.18","app","VIP"
"4448","97","18","5","2024-01-22T11:45:27.000000","","web","  "
"4449","188","16","5","2024-03-02T19:35:42.000000","0.16","web","gift "
"4450","32","29","4","2024-03-05T05:05:58.000000","0.02","store","  "
"4451","32","8","4","2024-02-18T12:36:12.000000","0.21","web","urgent"
"4452","189","20","5","2024-02-22T01:18:56.000000","0.21","web"," OK "
"4453","156","34","4","2024-03-25T03:30:31.000000","0.15","app","Gift"
"4454","93","8","3","2024-02-10T20:22:46.000000","0.26","app","return?"
"4455","82","5","2","2024-02-04T16:29:41.000000","0.2","web","gift "
"4456","193","33","2","2024-02-18T12:14:32.000000","","web","  "
"4457","145","35","5","2024-03-16T05:27:50.000000","0.01","app","return?"
"4458","182","18","2","2024-03-04T20:42:25.000000","0.02","store","Gift"
"4459","19","2","4","2024-01-07T18:18:04.000000","0.11","web","gift "
"4460","107","22","3","2024-02-11T08:02:22.000000","0.14","app","  "
"4461","146","12","2","2024-03-07T14:02:06.000000","0.05","web","urgent"
"4462","8","24","3","2024-01-21T03:39:43.000000","0.06","app","Gift"
"4463","103","6","1","2024-03-29T23:02:47.000000","0.07","app","gift "
"4464","12","33","4","2024-03-13T17:30:48.000000","0.23","app","Gift"
"4465","181","28","1","2024-03-17T04:39:07.000000","","app","urgent"
"4466","137","26","1","2024-01-08T08:31:33.000000","0.11","web","gift "
"4467","38","21","2","2024-02-22T04:04:32.000000","0.05","web","return?"
"4468","105","9","3","2024-02-17T12:01:15.000000","0.03","app","Gift"
"4469","22","38","2","2024-02-26T09:48:52.000000","0.03","web","VIP"
"4470","161","11","5","2024-03-17T12:33:55.000000","0.12","app","  "
"4471","40","15","5","2024-02-01T19:06:19.000000","0.01","web"," OK "
"4472","122","38","2","2024-02-18T01:23:39.000000","0.1","web","return?"
"4473","16","2","5","2024-03-02T03:41:17.000000","0.29","app","  "
"4474","32","6","1","2024-03-08T18:53:11.000000","0.15","web","gift "
"4475","197","31","1","2024-03-10T08:03:14.000000","0.25","store","  "
"4476","78","15","2","2024-01-31T07:46:56.000000","0.04","web"," OK "
"4477","25","24","5","2024-03-30T20:10:24.000000","0.08","web","urgent"
"4478","140","24","3","2024-01-01T20:47:01.000000","0.28","web","VIP"
"4479","41","34","4","2024-02-14T07:43:11.000000","0.12","web","  "
"4480","118","25","4","2024-02-24T18:56:18.000000","","app","Gift"
"4481","162","18","3","2024-01-06T12:25:00.000000","0.29","web","gift "
"4482","137","22","5","2024-02-10T14:30:29.000000","0.17","web","  "
"4483","50","30","5","2024-02-23T15:03:11.000000","0.09","store","gift "
"4484","48","16","3","2024-02-24T16:26:40.000000","0.16","web","gift "
"4485","45","7","4","2024-01-11T17:05:31.000000","0.02","web","gift "
"4486","127","20","4","2024-01-25T23:25:06.000000","","store","urgent"
"4487","135","40","3","2024-01-23T00:41:32.000000","0.0","app","gift "
"4488","105","5","1","2024-02-27T14:13:54.000000","0.27","web","  "
"4489","80","7","2","2024-01-30T14:09:52.000000","0.2","store","  "
"4490","13","40","5","2024-02-21T10:20:12.000000","0.09","app","  "
"4491","168","34","2","2024-03-06T19:01:28.000000","0.07","web","gift "
"4492","133","5","4","2024-03-12T18:07:03.000000","0.2","web","  "
"4493","128","9","5","2024-01-17T13:01:31.000000","0.28","store","VIP"
"4494","21","28","4","2024-03-22T07:37:35.000000","","web","Gift"
"4495","58","32","2","2024-01-15T22:01:34.000000","0.1","app","gift "
"4496","61","30","5","2024-01-02T23:15:21.000000","0.26","web","  "
"4497","120","35","1","2024-01-05T01:07:21.000000","0.27","web","  "
"4498","158","21","4","2024-01-19T02:14:45.000000","0.27","store","gift "
"4499","174","36","2","2024-03-19T14:11:53.000000","0.09","store","urgent"
"4500","105","24","4","2024-01-19T17:01:36.000000","0.04","web","return?"
"4501","73","20","3","2024-03-03T09:58:18.000000","0.13","web","gift "
"4502","82","26","3","2024-02-07T15:56:52.000000","0.09","app","gift "
"4503","148","18","2","2024-01-04T14:17:03.000000","0.27","app","gift "
"4504","64","25","3","2024-02-09T23:20:24.000000","0.01","web","VIP"
"4505","84","34","5","2024-01-03T13:06:40.000000","0.19","web","Gift"
"4506","158","39","5","2024-02-12T20:32:10.000000","0.27","store","return?"
"4507","109","24","3","2024-02-20T06:44:11.000000","0.29","web"," OK "
"4508","94","1","5","2024-02-16T22:08:49.000000","0.2","web"," OK "
"4509","147","25","5","2024-01-26T10:16:27.000000","0.28","web","gift "
"4510","58","11","4","2024-03-09T23:47:28.000000","0.02","web","return?"
"4511","13","10","3","2024-02-23T16:55:44.000000","0.11","app"," OK "
"4512","158","36","1","2024-01-23T22:20:08.000000","0.0","web","  "
"4513","91","18","3","2024-02-09T02:44:42.000000","0.29","app","Gift"
"4514","66","32","2","2024-01-10T18:22:23.000000","0.27","web"," OK "
"4515","20","15","1","2024-03-24T02:21:18.000000","0.01","web","Gift"
"4516","186","25","5","2024-03-08T18:35:15.000000","0.01","store","  "
"4517","146","27","2","2024-01-26T21:40:02.000000","0.11","app","  "
"4518","55","36","4","2024-03-01T17:49:24.000000","0.08","web","VIP"
"4519","122","8","5","2024-03-02T02:57:14.000000","0.25","web","return?"
"4520","93","23","3","2024-02-24T20:54:05.000000","0.05","app"," OK "
"4521","66","17","4","2024-01-05T20:45:26.000000","0.24","app","return?"
"4522","63","19","4","2024-03-20T01:36:47.000000","0.17","app"," OK "
"4523","16","34","3","2024-03-27T00:39:31.000000","0.11","app","return?"
"4524","195","6","5","2024-03-28T16:08:50.000000","","web","VIP"
"4525","186","22","5","2024-03-29T06:26:10.000000","0.3","store","return?"
"4526","175","16","2","2024-03-24T14:15:35.000000","0.19","web"," OK "
"4527","64","36","5","2024-03-07T12:24:04.000000","0.13","web"," OK "
"4528","200","9","1","2024-01-06T02:51:13.000000","0.11","app","return?"
"4529","56","10","1","2024-02-11T20:51:32.000000","0.27","web","urgent"
"4530","165","4","3","2024-01-23T01:31:11.000000","0.25","web","Gift"
"4531","21","18","4","2024-01-20T19:11:08.000000","0.24","web","Gift"
"4532","63","1","3","2024-03-15T18:07:58.000000","0.18","app","urgent"
"4533","116","21","4","2024-03-14T03:02:07.000000","0.27","app"," OK "
"4534","194","9","2","2024-02-16T23:39:59.000000","0.09","app"," OK "
"4535","54","17","5","2024-03-07T06:31:29.000000","0.21","web","VIP"
"4536","87","25","5","2024-01-12T15:25:53.000000","0.12","web"," OK "
"4537","169","28","1","2024-01-20T23:25:14.000000","0.18","app","return?"
"4538","95","3","3","2024-03-18T10:37:43.000000","0.3","app","urgent"
"4539","137","6","2","2024-02-10T14:37:30.000000","0.3","web","  "
"4540","84","13","4","2024-02-19T04:43:11.000000","0.15","web","urgent"
"4541","1","21","3","2024-02-11T15:38:44.000000","0.17","web","return?"
"4542","57","36","2","2024-01-19T04:39:51.000000","0.27","web"," OK "
"4543","114","6","2","2024-03-15T09:02:48.000000","0.3","app","VIP"
"4544","4","3","2","2024-03-09T05:56:00.000000","0.23","app","return?"
"4545","47","26","1","2024-03-02T13:06:16.000000","0.02","store","gift "
"4546","191","40","1","2024-02-01T18:53:47.000000","0.1","web","gift "
"4547","4","34","4","2024-02-27T21:14:30.000000","0.27","web","urgent"
"4548","50","23","5","2024-03-26T19:01:39.000000","0.23","app","return?"
"4549","124","1","3","2024-02-28T11:37:38.000000","0.22","web","return?"
"4550","113","24","5","2024-02-14T11:37:33.000000","","app","gift "
"4551","41","19","1","2024-01-25T08:12:55.000000","0.12","app","  "
"4552","12","18","5","2024-02-17T01:15:49.000000","0.12","web","VIP"
"4553","180","20","3","2024-02-03T10:53:46.000000","0.24","web","Gift"
"4554","111","23","4","2024-02-25T00:20:35.000000","0.09","web"," OK "
"4555","115","29","1","2024-01-05T02:37:49.000000","0.21","app"," OK "
"4556","12","8","4","2024-01-18T02:45:34.000000","0.22","web","return?"
"4557","42","3","2","2024-03-11T19:47:34.000000","0.25","web","VIP"
"4558","15","3","5","2024-02-04T06:21:33.000000","0.1","web"," OK "
"4559","196","17","4","2024-02-08T23:16:34.000000","0.22","app","VIP"
"4560","154","21","5","2024-02-18T22:49:15.000000","0.03","store","return?"
"4561","110","32","5","2024-02-09T10:35:41.000000","0.04","store","gift "
"4562","137","18","4","2024-03-09T06:39:32.000000","0.13","app","gift "
"4563","34","22","2","2024-01-23T01:58:10.000000","0.02","web","return?"
"4564","198","40","2","2024-03-09T06:13:05.000000","0.28","web","return?"
"4565","104","30","5","2024-01-19T20:21:46.000000","0.27","web","Gift"
"4566","104","28","4","2024-02-03T08:29:14.000000","0.01","app","gift "
"4567","192","15","5","2024-02-22T21:41:43.000000","0.25","app","return?"
"4568","20","7","4","2024-03-20T17:42:47.000000","0.15","web","return?"
"4569","85","37","4","2024-01-21T22:18:52.000000","0.21","store","  "
"4570","18","23","1","2024-02-22T20:45:29.000000","0.27","web","  "
"4571","86","4","5","2024-01-06T18:41:28.000000","0.17","app","VIP"
"4572","54","20","2","2024-01-07T18:55:16.000000","","store","Gift"
"4573","93","4","2","2024-03-10T01:48:57.000000","0.0","app","return?"
"4574","141","40","1","2024-03-05T16:57:05.000000","","app","Gift"
"4575","57","22","1","2024-02-03T21:10:26.000000","0.28","app","VIP"
"4576","11","32","2","2024-02-26T01:37:50.000000","0.17","app","VIP"
"4577","33","19","5","2024-02-04T05:18:31.000000","0.11","app","Gift"
"4578","144","1","5","2024-01-25T22:51:00.000000","0.01","web","VIP"
"4579","116","26","3","2024-02-08T19:38:50.000000","0.27","web","return?"
"4580","196","27","2","2024-01-29T01:36:51.000000","0.1","app","gift "
"4581","179","10","2","2024-03-14T08:29:48.000000","0.21","app","gift "
"4582","33","29","5","2024-02-07T01:12:26.000000","0.21","app","gift "
"4583","148","10","1","2024-01-29T21:00:27.000000","0.08","web"," OK "
"4584","19","28","1","2024-02-18T06:05:27.000000","","web","gift "
"4585","20","30","1","2024-03-09T05:21:29.000000","0.12","web","  "
"4586","159","6","5","2024-01-25T15:07:04.000000","0.1","store","gift "
"4587","81","12","1","2024-03-25T13:25:00.000000","0.21","web","gift "
"4588","200","7","5","2024-02-11T17:14:02.000000","","web","gift "
"4589","2","30","1","2024-02-29T11:28:31.000000","0.07","web","gift "
"4590","101","10","3","2024-03-27T03:38:36.000000","","web","return?"
"4591","62","26","5","2024-02-08T20:25:52.000000","0.01","web","Gift"
"4592","198","17","1","2024-01-18T23:36:36.000000","0.06","app","urgent"
"4593","134","4","2","2024-03-08T07:13:32.000000","0.23","web"," OK "
"4594","155","36","4","2024-01-01T14:18:01.000000","0.24","web","return?"
"4595","59","29","5","2024-02-11T05:03:29.000000","0.23","web","urgent"
"4596","179","11","5","2024-03-29T04:46:49.000000","0.04","web","Gift"
"4597","169","36","1","2024-02-07T07:09:46.000000","0.17","app","VIP"
"4598","157","29","4","2024-03-02T13:38:29.000000","0.13","store","urgent"
"4599","96","33","2","2024-02-17T06:36:41.000000","0.3","app","urgent"
"4600","185","8","3","2024-01-20T07:42:25.000000","0.2","store","  "
"4601","134","1","5","2024-01-29T14:16:48.000000","0.28","web","  "
"4602","14","3","5","2024-02-17T02:49:46.000000","0.04","store","urgent"
"4603","177","22","1","2024-01-10T09:10:49.000000","0.14","web","gift "
"4604","5","32","3","2024-02-07T08:09:53.000000","","app","  "
"4605","137","37","2","2024-02-07T08:04:49.000000","0.11","app","urgent"
"4606","50","39","4","2024-03-16T03:24:30.000000","0.19","web","gift "
"4607","180","24","5","2024-01-12T03:31:51.000000","0.15","web","urgent"
"4608","146","26","2","2024-03-16T20:12:59.000000","0.3","web","return?"
"4609","162","12","1","2024-02-06T22:33:12.000000","0.05","web","Gift"
"4610","140","1","1","2024-02-28T14:55:03.000000","","web","VIP"
"4611","114","8","1","2024-02-20T02:58:36.000000","0.12","store","return?"
"4612","173","3","2","2024-01-27T23:31:54.000000","0.14","web","urgent"
"4613","60","28","5","2024-03-24T18:20:10.000000","0.16","app","return?"
"4614","106","21","2","2024-01-21T04:50:36.000000","","app"," OK "
"4615","60","31","3","2024-01-04T06:14:24.000000","0.29","web","Gift"
"4616","23","6","4","2024-03-08T12:16:05.000000","0.27","web","urgent"
"4617","176","37","4","2024-02-25T22:21:00.000000","0.29","web"," OK "
"4618","100","29","2","2024-03-21T03:33:45.000000","0.3","web","gift "
"4619","11","37","1","2024-02-11T04:42:28.000000","0.2","web","  "
"4620","166","26","1","2024-01-02T12:22:35.000000","","web","  "
"4621","189","14","2","2024-01-02T19:45:50.000000","","web","Gift"
"4622","133","26","1","2024-02-08T23:50:18.000000","","app","VIP"
"4623","66","25","3","2024-01-23T11:01:26.000000","0.25","app","gift "
"4624","172","8","4","2024-03-23T23:54:32.000000","0.15","web","gift "
"4625","148","5","4","2024-01-11T15:55:41.000000","0.2","app","gift "
"4626","57","27","5","2024-03-20T06:33:24.000000","","store","urgent"
"4627","67","4","2","2024-01-20T12:16:31.000000","0.11","web","  "
"4628","198","5","4","2024-01-11T17:54:29.000000","0.01","web","VIP"
"4629","191","3","5","2024-01-25T17:04:18.000000","0.13","web","Gift"
"4630","136","25","1","2024-01-13T23:20:39.000000","0.12","web","gift "
"4631","8","38","4","2024-02-06T02:49:18.000000","0.07","app","return?"
"4632","46","20","1","2024-01-30T17:47:31.000000","0.07","app","urgent"
"4633","71","7","3","2024-02-17T14:43:30.000000","0.18","app","Gift"
"4634","108","21","5","2024-02-18T08:03:52.000000","0.1","web","urgent"
"4635","174","20","3","2024-01-01T02:08:18.000000","0.25","app","Gift"
"4636","170","24","3","2024-01-12T05:43:26.000000","0.03","web","gift "
"4637","55","18","4","2024-01-15T13:38:16.000000","0.17","web","return?"
"4638","22","22","3","2024-01-18T12:36:15.000000","0.05","web"," OK "
"4639","56","13","4","2024-01-09T10:06:12.000000","0.16","store","Gift"
"4640","48","37","5","2024-01-29T07:36:41.000000","0.17","app","return?"
"4641","180","22","1","2024-02-19T11:17:40.000000","0.19","app"," OK "
"4642","3","13","3","2024-01-28T19:12:26.000000","0.13","app","gift "
"4643","167","1","5","2024-01-30T14:48:06.000000","0.15","web","urgent"
"4644","132","28","2","2024-02-12T06:14:21.000000","0.05","web","gift "
"4645","22","16","3","2024-02-19T08:32:20.000000","0.14","app","VIP"
"4646","138","10","4","2024-01-30T18:53:19.000000","0.11","store","  "
"4647","117","20","5","2024-01-20T23:08:17.000000","0.2","app","gift "
"4648","1","20","2","2024-02-06T20:15:47.000000","0.13","web","VIP"
"4649","45","33","5","2024-01-03T04:20:07.000000","0.23","store","gift "
"4650","70","22","4","2024-02-14T07:57:13.000000","0.13","web","  "
"4651","44","29","1","2024-03-25T17:21:09.000000","0.07","web"," OK "
"4652","116","26","5","2024-02-05T19:32:16.000000","0.08","web"," OK "
"4653","124","34","2","2024-01-10T17:56:43.000000","0.01","web","urgent"
"4654","34","1","2","2024-03-04T15:17:36.000000","0.16","app","gift "
"4655","25","16","3","2024-01-12T10:00:53.000000","0.25","app","Gift"
"4656","132","29","3","2024-01-18T10:15:42.000000","0.23","web","Gift"
"4657","94","6","3","2024-01-14T04:32:28.000000","0.13","web","gift "
"4658","54","18","1","2024-03-20T12:43:04.000000","0.06","app","return?"
"4659","52","17","5","2024-03-29T07:33:26.000000","","web","Gift"
"4660","8","33","2","2024-02-21T06:25:12.000000","","web","gift "
"4661","171","39","1","2024-02-25T14:08:46.000000","0.12","web","gift "
"4662","169","5","3","2024-02-28T02:11:21.000000","","store","VIP"
"4663","111","9","4","2024-02-24T22:13:34.000000","","store","VIP"
"4664","70","31","1","2024-02-18T23:15:40.000000","0.04","web","return?"
"4665","44","7","5","2024-03-29T19:16:05.000000","0.08","app","  "
"4666","62","20","4","2024-03-06T23:33:56.000000","0.18","store","return?"
"4667","186","38","5","2024-01-08T23:01:39.000000","0.05","web","  "
"4668","18","40","4","2024-02-05T06:35:41.000000","0.2","store","gift "
"4669","165","38","1","2024-03-28T16:55:18.000000","","web","gift "
"4670","61","6","2","2024-02-06T07:54:26.000000","0.1","app","gift "
"4671","54","6","5","2024-01-19T08:40:06.000000","0.07","app","urgent"
"4672","162","8","3","2024-03-19T03:56:18.000000","0.25","web","Gift"
"4673","193","31","1","2024-02-26T01:50:04.000000","0.12","app","  "
"4674","199","8","1","2024-02-20T15:09:09.000000","0.22","app","  "
"4675","54","18","3","2024-02-07T19:22:49.000000","0.13","web","urgent"
"4676","119","33","3","2024-01-12T04:38:41.000000","0.03","app","VIP"
"4677","59","20","2","2024-02-04T13:20:09.000000","0.13","store","  "
"4678","39","38","1","2024-02-09T08:57:04.000000","0.15","store","gift "
"4679","78","20","4","2024-03-24T19:29:08.000000","0.14","app","gift "
"4680","13","16","3","2024-01-28T15:42:18.000000","0.24","web","gift "
"4681","33","39","1","2024-01-14T10:19:54.000000","0.27","web","  "
"4682","120","22","1","2024-02-08T11:27:38.000000","0.24","web","Gift"
"4683","138","8","2","2024-03-30T17:40:08.000000","","app","return?"
"4684","55","26","3","2024-02-13T09:33:32.000000","0.16","app","urgent"
"4685","112","31","2","2024-02-04T02:54:36.000000","0.19","store","Gift"
"4686","153","34","1","2024-03-01T00:28:13.000000","0.09","web","Gift"
"4687","179","1","5","2024-02-28T09:21:13.000000","0.24","store"," OK "
